CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
2.95E+11,CALLE 7 Y JU�REZ ESQUINA NO. 2 COL. ZONA CENTRO C.P. 87230 G�EMEZ TAMAULIPAS,"",87230,"",1,TSIMS000124,UMF 31 GUEMEZ,46,1,25,2110,1,29,292446,0,1,13,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950078
2.92E+11,AVENIDA 12 DE MARZO No. 800 COL. HACIENDA DEL PUENTE,"",87344,"",1,TSIMS000520,UMF-UMAA 39 CON UMAA Y REHAB,1,6,25,2110,1,29,292448,0,1,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950084
291906UA2110,Calle Ave.12 de Marzo  y calle Santa Lucia No. 800  Fraccionamiento Hacienda Del Puente C.P 87344   Matamoros  Municipio de  Heroica Matamoros  Estado de  Tamaulipas,"",87344,Fraccionamiento Hacienda Del Puente,2,TSIMS000520,UMAA 39 con UMAA y Rehab,29,6,UA,2110,0,29,292448,"",1,22,28,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:35:08.950089
2.90E+11,AV- MICHOAC�N ESQUINA OC�ANO PAC�FICO S/N FRACC. SAN LUISITO,"",87049,"",1,TSIMS000486,UMF 67 CIUDAD VICTORIA C/REHAB,1,25,25,2110,1,29,292449,0,1,41,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950095
3.00E+11,IGNACIO PICAZO NORTE NO. 64 COL. C.P. 90800 CHIAUTEMPAN TLAXCALA,"",90800,"",1,TLIMS000066,UMF 9 SANTA ANA,2,1,25,2110,1,30,302401,0,1,10,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950101
3.00E+11,SECCI�N 3RA. HUESO NO. 32 COL. CENTRO C.P. 90620 AMAXAC DE GUERRERO TLAXCALA,"",90620,"",1,TLIMS000013,UMF 17 S. BERNAB�,3,1,25,2110,1,30,302402,0,1,1,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950106
3.00E+11,PABLO SIDAR NO. 26 COL. CENTRO C.P. 90900 VICENTE GUERRERO TLAXCALA,"",90900,"",1,TLIMS000095,UMF 22 SAN PABLO MONTE,4,1,25,2110,1,30,302403,0,1,25,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950112
3.01E+11,MANUEL �VILA CAMACHO S/N COL. CENTRO C.P. 90640 SANTA CRUZ TLAXCALA TLAXCALA,"",90640,"",1,TLIMS000100,UMF 18 SANTA CRUZ,5,1,25,2110,1,30,302404,0,1,26,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950118
3.01E+11,DEMOCRACIA Y ALLENDE S/N COL. C.P. 90780 XICOHTZINCO TLAXCALA,"",90780,"",1,TLIMS000153,UMF 5 SANTO TORIBIO,6,1,25,2110,1,30,302405,0,1,42,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950141
3.01E+11,AV. PUEBLA - TLAXCALA NO. 5 COL. C.P. 90740 ZACATELCO TLAXCALA,"",90740,"",1,TLIMS000170,UMF 7 SANTA IN�S,7,1,25,2110,1,30,302406,0,1,44,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950147
3.01E+11,AV. INDUSTRIAS NO. 24 COL. C.P. 90796 XICOHT�NCATL TLAXCALA,"",90796,"",1,TLIMS000165,UMF 6 PANZACOLA,8,1,25,2110,1,30,302408,0,1,43,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950153
3.01E+11,HIDALGO NO. 19 COL. CENTRO C.P. 90600 ANTONIO CARBAJAL TLAXCALA,"",90600,"",1,TLIMS000025,UMF 10 SAN PABLO,9,1,25,2110,1,30,302409,0,1,2,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950159
3.01E+11,FRANCISCO I. MADERO NO. 601 COL. CENTRO C.P. 90300 APIZACO TLAXCALA,"",90300,"",1,TLIMS000042,UMF 19 APIZACO,10,1,25,2110,1,30,302410,0,1,5,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950165
3.01E+11,NARCISO MENDOZA S/N COL. C.P. 90500 HUAMANTLA TLAXCALA,"",90500,"",1,TLIMS000071,UMF 20 HUAMANTLA,11,1,25,2110,1,30,302411,0,1,13,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950170
3.02E+11,CARRETERA. PUEBLA-ZACATLAN S/N C.P 90250 TLAXCO TLAXCALA,"",90250,"",1,TLIMS000141,UMF 48 TLAXCO,18,1,25,2110,1,30,302412,0,1,34,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950176
3.02E+11,JU�REZ NO. 1 COL. CENTRO C.P. 90280 MARIANO ARISTA TLAXCALA,"",90280,"",1,TLIMS000083,UMF 35 NANACAMILPA,22,1,25,2110,1,30,302413,0,1,21,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950182
3.03E+11,JOS� MAR�A MORELOS S/N COL. CENTRO C.P. 90850 TEOLOCHOLCO TLAXCALA,"",90850,"",1,TLIMS000112,UMF 51 TEOLOCHOLCO,26,1,25,2110,1,30,302415,0,1,28,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950188
3.11E+11,NARANJO Y REFORMA S/N COL. LAREDO C.P. 93260 POZA RICA VERAC NORTE,"",93260,"",2,VZIMS000832,HGZMF 24 POZA RICA,7,4,2,2151,1,31,310201,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950193
3.10E+11,HIDALGO NO. 11 COL. CENTRO C.P. 91300 BANDERILLA VERAC NORTE,"",91300,"",1,VZIMS000161,UMF 19 BANDERILLA,1,1,25,2110,1,31,312401,0,1,26,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950236
3.10E+11,ALLENDE S/N ESQ. BOCANEGRA COL. CENTRO C.P. 91000 XALAPA VERAC NORTE,"",91000,"",1,VZIMS000581,UMF 58 JALAPA,2,13,25,2110,1,31,312403,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950243
3.10E+11,M�SPEROS S/N COL.UNIDAD FERROCARRILERA C.P. 91161 XALAPA VERAC NORTE,"",91161,"",1,VZIMS000605,UMF 67 JALAPA,2,16,25,2110,1,31,312406,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950249
3.10E+11,CARRETERA TECOLUTLA S/N COL. CENTRO C.P. 93550 GUTI�RREZ ZAMORA VERAC NORTE,"",93550,"",1,VZIMS000050,UMF 46 GUTI�RREZ,3,1,25,2110,1,31,312407,0,1,5,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950254
3.10E+11,HUMBOLT NO. 39 COL. CENTRO C.P. 91270 PEROTE VERAC NORTE,"",91270,"",1,VZIMS000815,UMF 30 PEROTE,4,3,25,2110,1,31,312408,0,1,128,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950260
3.11E+11,ENR�QUEZ NO. 206 COL. CENTRO C.P. 93650 TLAPACOYAN VERAC NORTE,"",93650,"",1,VZIMS001066,UMF 44 TLAPACOYAN,5,1,25,2110,1,31,312409,0,1,183,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950266
3.11E+11,DURANGO ESQ. AV. PUEBLA COL. M�XICO C.P. 93310 POZA RICA VERAC NORTE,"",93310,"",1,VZIMS000844,UMF 72 POZA RICA,7,5,25,2110,1,31,312410,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950272
3.11E+11,20 DE NOVIEMBRE ESQ. L�ZARO C�RDENAS S/N C.P. 93400 PAPANTLA VERAC NORTE,"",93400,"",1,VZIMS000786,UMF 27 PAPANTLA,8,3,25,2110,1,31,312411,0,1,124,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950278
3.11E+11,L�PEZ MATEOS ESQ. JUSTO KATZ S/N C.P. 93820 MISANTLA VERAC NORTE,"",93820,"",1,VZIMS000704,UMF 45 MISANTLA,10,1,25,2110,1,31,312412,0,1,109,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950284
3.11E+11,AV. CONSTITUCI�N ESQ. 5 DE MAYO C.P. 91608 MAHUIXTL�N VERAC NORTE,"",91608,"",1,VZIMS000214,UMF 54 MAHUIXTL�N,13,3,25,2110,1,31,312417,0,12,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950290
3.11E+11,JUAN DE LA LUZ ENR�QUEZ S/N C.P. 93620 ALTOTONGA VERAC NORTE,"",93620,"",1,VZIMS000074,UMF 43 ALTOTONGA,14,1,25,2110,1,31,312418,0,1,10,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950295
3.12E+11,DOMICILIO CONOCIDO C.P. 94250 MANLIO FABIO ALTAMIRANO VERAC NORTE,"",91670,"",1,VZIMS000366,UMF 40 MANLIO FABIO ALTAMIRANO,21,1,25,2110,1,31,312420,0,25,45,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950301
3.12E+11,CALLE TR�PICO S/N COL. EJIDAL C.P. 91670 PASO DE OVEJAS VERAC NORTE,"",91670,"",1,VZIMS000803,UMF 39 PASO OVEJAS,22,1,25,2110,1,31,312421,0,1,126,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950307
3.13E+11,LOS CARRILES S/N C.P. 91663 RINCONADA; VERAC NORTE,"",91663,"",1,VZIMS000465,UMF 37 RINCONADA,26,1,25,2110,1,31,312422,0,46,65,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950313
3.13E+11,CARRETERA TUXPAN - TAMPICO S/N C.P. 92495 SALADERO VERAC NORTE,"",92495,"",1,VZIMS000926,UMF 53 SALADERO,27,1,25,2110,1,31,312423,0,5,150,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950318
3.13E+11,PORFIRIO D�AZ NO. 111 NORTE C.P. 92560 TAMIAHUA VERAC NORTE,"",92560,"",1,VZIMS000931,UMF 48 TAMIAHUA,28,1,25,2110,1,31,312424,0,1,151,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950324
3.13E+11,CIRUELO S/N COL. LA MORA C.P. 92100 TANTOYUCA VERAC NORTE,"",92100,"",1,VZIMS000955,UMF 59 TANTOYUCA,29,1,25,2110,1,31,312425,0,1,155,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950330
3.13E+11,MORELOS S/N COL. PETROLERA C.P. 92320 NARANJOS VERAC NORTE,"",92320,"",1,VZIMS000103,UMF 52 NARANJOS,31,1,25,2110,1,31,312426,0,1,13,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950336
3.13E+11,FRONTERA NO. 49 COL. LA CEIBA C.P. 92500 CERRO AZUL VERAC NORTE,"",92500,"",1,VZIMS000190,UMF 49 CERRO AZUL,32,1,25,2110,1,31,312427,0,1,34,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950342
3.13E+11,CARRETERA COSTERA CARDEL - NAUTLA KM. 3.5 C.P. 91680 EL FARALL�N; VERAC NORTE,"",91680,"",1,VZIMS000045,UMF 63 EL FARALL�N,33,1,25,2110,1,31,312428,0,113,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950347
3.14E+11,PRIVADA EMILIANO ZAPATA S/N C.P. 92900 LA CONCEPCI�N VERAC NORTE,"",92900,"",1,VZIMS000622,UMF 12 LA CONCEPCI�N,38,1,25,2110,1,31,312429,0,2,93,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950353
3.14E+11,DOMICILIO CONOCIDO C.P. 94280 LOS ROBLES VERAC NORTE,"",94280,"",1,VZIMS000675,UMF 31 LOS ROBLES,43,1,25,2110,1,31,312430,0,68,105,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950359
3.15E+11,NI�OS H�ROES S/N C.P. 91663 LA GLORIA; VERAC NORTE,"",91663,"",1,VZIMS001095,UMF 38 I. GLORIA,48,1,25,2110,1,31,312431,0,7,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950365
3.15E+11,CARRETERA FEDERAL M�XICO - VERAC KM 13 COL. VALENTE D�AZ C.P. 91697 CD. INDUSTRIAL BRUNO PLAGIAI; VERAC VERAC NORTE,"",91697,"",1,VZIMS001136,UMF-UMAA 15 TEJER�A,50,2,25,2110,1,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950371
315002UA2110,"","","","",2,"",UMAA 242 Veracruz,1,2,UA,2110,0,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.7,2021-01-04 21:35:08.950377
3.15E+11,JU�REZ NO. 61 C.P. 91610 TUZAMAPAN VERAC NORTE,"",91610,"",1,VZIMS000226,UMF 18 TUZAMAPAN,52,2,25,2110,1,31,312433,0,19,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950383
3.15E+11,ELADIO DOM�NGUEZ S/N C.P. 95835 TRES ZAPOTES VERAC NORTE,"",95835,"",1,VZIMS000914,UMF 70 TRES ZAPOTES,53,1,25,2110,1,31,312434,0,81,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950389
3.16E+11,FRANCISCO J. MORENO S/N C.P. 95840 �NGEL R. CABADA VERAC NORTE,"",95840,"",1,VZIMS000132,UMF 51 �NGEL R. CABADA,59,1,25,2110,1,31,312435,0,1,15,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950395
3.17E+11,PROLONG. MIGUEL HIDALGO S/N C.P. 91480 ACTOPAN; VERAC NORTE,"",91480,"",1,VZIMS000033,UMF 56 ACTOPAN,65,1,25,2110,1,31,312436,0,1,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950409
3.17E+11,AMADO NERVO NO. 25 C.P. 93620 SAN RAFAEL VERAC NORTE,"",93620,"",1,VZIMS000663,UMF 23 S. RAFAEL,73,2,25,2110,1,31,312437,0,1,211,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950415
3.18E+11,INDEPENDENCIA NO. 2 ESQUINA 21 DE MARZO C.P. 95481 SALTABARRANCA VERAC NORTE,"",95481,"",1,VZIMS000885,UMF 20 SALTABARRANCA,79,1,25,2110,1,31,312438,0,1,139,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950421
3.18E+11,INDEPENDENCIA S/N C.P. 92730 �LAMO TEMAPACHE VERAC NORTE,"",92730,"",1,VZIMS000960,UMF 47 ALAMO,81,3,25,2110,1,31,312439,0,1,160,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950427
3.18E+11,CARRETERA VERAC - C�RDOBA KM. 46 COL. C.P. 94000 LA CAPILLA VERAC NORTE,"",94000,"",1,VZIMS000395,UMF 25 COTAXTLA,82,1,25,2110,1,31,312440,0,1,49,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950432
3.18E+11,CARRETERA NACIONAL CARDEL - NAUTLA C.P. 91660 CEMPOALA VERAC NORTE,"",91660,"",1,VZIMS001100,UMF 21 ZEMPOALA,83,1,25,2110,1,31,312441,0,20,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950438
3.19E+11,AV. CRISTO REY S/N C.P. 91477 PALMA SOLA; VERAC NORTE,"",91477,"",1,VZIMS000062,UMF 22 PALMAS,90,1,25,2110,1,31,312442,0,233,9,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950444
3.19E+11,CARRANZA ESQ. T�LLEZ S/N C.P. 95870 CATEMACO VERAC NORTE,"",95870,"",1,VZIMS000185,UMF 34 CATEMACO,92,1,25,2110,1,31,312443,0,1,32,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950449
3.20E+11,1 DE MAYO S/N CARRETERA FEDERAL C.P. 95830 SANTIAGO TUXTLA VERAC NORTE,"",95830,"",1,VZIMS000902,UMF 35 SANTIAGO TUXTLA,96,2,25,2110,1,31,312444,0,1,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950455
3.18E+11,MORELOS S/N ESQ. AUZA S/N C.P. 92160 PLAT�N S�NCHEZ VERAC NORTE,"",92160,"",1,VZIMS001322,UMF 60 PLAT�N S�NCHEZ,80,2,25,2110,1,31,312445,0,1,129,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950461
3.11E+11,CENTRAL PONIENTE No. 601 COL. LAREDO,"",93260,"",1,VZIMS001392,UMF 73 POZA RICA,7,11,25,2110,1,31,312446,0,1,131,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950470
3.12E+11,PRIVADA 16 DE SEPTIEMBRE S/N COL. CENTRO,"",93660,"",1,VZIMS001416,UMF 75 JALACINGO,16,2,25,2110,1,31,312447,0,1,86,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950476
3.20E+11,AVENIDA LUIS DONALDO COLOSIO No.2 COL. RUIZ CORTINEZ,"",93160,"",1,VZIMS001404,UMF 74 COATZINTLA,98,1,25,2110,1,31,312448,0,1,40,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950482
3.11E+11,Avenida  Cuauhtémoc  No. 1607  Colonia Formando Hogar C.P 91897  Veracruz  Municipio de Veracruz  Estado de Veracruz de Ignacio de la Llave,"",91897,Colonia Formando Hogar,0,VZIMS001544,UDDX CAMA Veracruz Norte,31,41,30,2151,0,31,313701,"",1,193,30,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:35:08.950487
3.25E+11,ROM�N MAR�N E INDEPENDENCIA COL. C.P. 96420 COATZACOALCOS VERAC SUR,"",96420,"",2,VZIMS000231,HGZMF 36 COATZACOALCOS,45,1,2,2151,1,32,320202,0,1,39,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950493
3.23E+11,DOMICILIO CONOCIDO COL. C.P. 95093 TEZONAPA VERAC SUR,"",95093,"",1,VZIMS000996,UMF 17 LAGUNA CHICA,26,2,25,2110,1,32,322201,0,18,173,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950499
3.25E+11,�LVARO OBREG�N S/N COL. C.P. 95300 COSAMALOAPAN VERAC SUR,"",95300,"",2,VZIMS001206,UMFH 43 TRES VALLES,50,1,20,2110,0,32,322210,0,1,207,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950505
3.26E+11,JUAN DE LA LUZ ENR�QUEZ COL. C.P. 96000 ACAYUCAN VERAC SUR,"",96000,"",2,VZIMS001380,UMFH 51 ACAYUCAN,60,1,20,2110,0,32,322213,0,1,3,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:35:08.950511
3.29E+11,RA�L SANDOVAL Y MOCTEZUMA S/N COL. C.P. 95640 VILLA ISLA VERAC SUR,"",95640,"",1,VZIMS000511,UMF 56 V. ISLAS,85,1,25,2110,1,32,322214,0,1,77,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950516
3.20E+11,KM. 8 BARRIO KIMPA COL. C.P. 94950 AMATL�N DE LOS REYES VERAC SUR,"",94950,"",1,VZIMS000115,UMF 14 AMATL�N,1,1,25,2110,1,32,322401,0,1,14,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950522
3.20E+11,AV. 5 Y CALLE 10 NO. 319 COL. SAN JOS� C.P. 94500 C�RDOBA VERAC SUR,"",94500,"",1,VZIMS000313,UMF 64 C�RDOBA,2,15,25,2110,1,32,322404,0,1,44,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950528
3.20E+11,PONIENTE 15 Y SUR 6 NO. 13 COL. C.P. 94300 ORIZABA VERAC SUR,"",94300,"",1,VZIMS000750,UMF 7 ORIZABA,3,4,25,2110,1,32,322406,0,1,118,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950534
3.20E+11,CALLE OAXACA Y ORIENTE 14 COL. C.P. 94730 R�O BLANCO VERAC SUR,"",94730,"",1,VZIMS000873,UMF 2 R�O BLANCO,4,1,25,2110,1,32,322407,0,1,138,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950539
3.21E+11,CALLE JOBO CAMINO A CAMAR�N COL. C.P. 94970 PASO DEL MACHO VERAC SUR,"",94970,"",1,VZIMS000791,UMF 13 PASO DEL MACHO,7,3,25,2110,1,32,322409,0,1,125,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950545
3.21E+11,AV. 1 Y CALLE S/N COL. C.P. 94920 CUICHAPA VERAC SUR,"",94920,"",1,VZIMS000400,UMF 15 CUICHAPA,9,1,25,2110,1,32,322410,0,1,52,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950567
3.21E+11,CALLE S/N ENTRE AV. 1 Y 2 COL. C.P. 94910 YANGA VERAC SUR,"",94910,"",1,VZIMS001170,UMF 9 YANGA,10,1,25,2110,1,32,322411,0,1,196,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950574
3.21E+11,CARRETERA FEDERAL M�XICO - VERAC COL. C.P. 94910 CUITL�HUAC VERAC SUR,"",94910,"",1,VZIMS000424,UMF 10 CUITLAHUAC,11,1,25,2110,1,32,322412,0,1,53,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950579
3.21E+11,AV. CONSTITUCI�N Y 16 DE SEPTIEMBRE COL. C.P. 94940 PARAJE NUEVOAMATL�N DE LOS REYES VERAC SUR,"",94940,"",1,VZIMS000120,UMF 11 PARAJE NUEVO,12,3,25,2110,1,32,322413,0,15,14,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950585
3.22E+11,PONIENTE 7 Y NORTE 4 COL. C.P. 94430 IXTACZOQUITL�N VERAC SUR,"",94430,"",1,VZIMS000540,UMF 5 IXTACZOQUITL�N,15,1,25,2110,1,32,322414,0,1,85,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950591
3.22E+11,DOMICILIO CONOCIDO COL. C.P. 94920 CUICHAPA VERAC SUR,"",94920,"",1,VZIMS000412,UMF 26 I. PROVIDENCIA,16,2,25,2110,1,32,322415,0,8,52,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950597
3.22E+11,DOMICILIO CONOCIDO COL. C.P. 94450 IXTACZOQUITL�N VERAC SUR,"",94450,"",1,VZIMS000552,UMF 22 CUATLAPAN,17,4,25,2110,1,32,322416,0,10,85,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950602
3.22E+11,DOMICILIO CONOCIDO COL. C.P. 94905 CUITL�HUAC VERAC SUR,"",94905,"",1,VZIMS000436,UMF 25 S. JOS� ABAJO,19,2,25,2110,1,32,322417,0,53,53,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950608
3.22E+11,B. JAVIER MINA Y C. COL�N COL. COL. C.P. 91420 ACATL�N DE P�REZ FIGUEROA VERAC SUR,"",91420,"",1,OCIMS000404,UMF 20 ACATL�N,22,1,25,2110,1,32,322418,0,1,2,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:35:08.950614
