CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
2.91906E+11,AVENIDA 12 DE MARZO No. 800 COL. HACIENDA DEL PUENTE,"",87344,"",1,TSIMS000520WWWWWWW,UMF-UMAA 39 CON UMAA Y REHAB,1,6,25,2110,1,29,292448,0,1,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885079
291906UA2110,Calle Ave.12 de Marzo  y calle Santa Lucia No. 800  Fraccionamiento Hacienda Del Puente C.P 87344   Matamoros  Municipio de  Heroica Matamoros  Estado de  Tamaulipas,"",87344,Fraccionamiento Hacienda Del Puente,2,TSIMS000520WWWWWWW,UMAA 39 con UMAA y Rehab,29,6,UA,2110,0,29,292448,"",1,22,28,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.885085
2.90125E+11,AV- MICHOAC�N ESQUINA OC�ANO PAC�FICO S/N FRACC. SAN LUISITO,"",87049,"",1,TSIMS000486WWWWWWW,UMF 67 CIUDAD VICTORIA C/REHAB,1,25,25,2110,1,29,292449,0,1,41,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885090
3.00201E+11,IGNACIO PICAZO NORTE NO. 64 COL. C.P. 90800 CHIAUTEMPAN TLAXCALA,"",90800,"",1,TLIMS000066WWWWWWW,UMF 9 SANTA ANA,2,1,25,2110,1,30,302401,0,1,10,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885096
3.00301E+11,SECCI�N 3RA. HUESO NO. 32 COL. CENTRO C.P. 90620 AMAXAC DE GUERRERO TLAXCALA,"",90620,"",1,TLIMS000013WWWWWWW,UMF 17 S. BERNAB�,3,1,25,2110,1,30,302402,0,1,1,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885102
3.00401E+11,PABLO SIDAR NO. 26 COL. CENTRO C.P. 90900 VICENTE GUERRERO TLAXCALA,"",90900,"",1,TLIMS000095WWWWWWW,UMF 22 SAN PABLO MONTE,4,1,25,2110,1,30,302403,0,1,25,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885108
3.00501E+11,MANUEL �VILA CAMACHO S/N COL. CENTRO C.P. 90640 SANTA CRUZ TLAXCALA TLAXCALA,"",90640,"",1,TLIMS000100WWWWWWW,UMF 18 SANTA CRUZ,5,1,25,2110,1,30,302404,0,1,26,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885114
3.00601E+11,DEMOCRACIA Y ALLENDE S/N COL. C.P. 90780 XICOHTZINCO TLAXCALA,"",90780,"",1,TLIMS000153WWWWWWW,UMF 5 SANTO TORIBIO,6,1,25,2110,1,30,302405,0,1,42,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885120
3.00701E+11,AV. PUEBLA - TLAXCALA NO. 5 COL. C.P. 90740 ZACATELCO TLAXCALA,"",90740,"",1,TLIMS000170WWWWWWW,UMF 7 SANTA IN�S,7,1,25,2110,1,30,302406,0,1,44,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885126
3.00801E+11,AV. INDUSTRIAS NO. 24 COL. C.P. 90796 XICOHT�NCATL TLAXCALA,"",90796,"",1,TLIMS000165WWWWWWW,UMF 6 PANZACOLA,8,1,25,2110,1,30,302408,0,1,43,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885131
3.00901E+11,HIDALGO NO. 19 COL. CENTRO C.P. 90600 ANTONIO CARBAJAL TLAXCALA,"",90600,"",1,TLIMS000025WWWWWWW,UMF 10 SAN PABLO,9,1,25,2110,1,30,302409,0,1,2,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885137
3.01001E+11,FRANCISCO I. MADERO NO. 601 COL. CENTRO C.P. 90300 APIZACO TLAXCALA,"",90300,"",1,TLIMS000042WWWWWWW,UMF 19 APIZACO,10,1,25,2110,1,30,302410,0,1,5,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885143
3.01101E+11,NARCISO MENDOZA S/N COL. C.P. 90500 HUAMANTLA TLAXCALA,"",90500,"",1,TLIMS000071WWWWWWW,UMF 20 HUAMANTLA,11,1,25,2110,1,30,302411,0,1,13,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885149
3.01801E+11,CARRETERA. PUEBLA-ZACATLAN S/N C.P 90250 TLAXCO TLAXCALA,"",90250,"",1,TLIMS000141WWWWWWW,UMF 48 TLAXCO,18,1,25,2110,1,30,302412,0,1,34,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885155
3.02201E+11,JU�REZ NO. 1 COL. CENTRO C.P. 90280 MARIANO ARISTA TLAXCALA,"",90280,"",1,TLIMS000083WWWWWWW,UMF 35 NANACAMILPA,22,1,25,2110,1,30,302413,0,1,21,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885161
3.02601E+11,JOS� MAR�A MORELOS S/N COL. CENTRO C.P. 90850 TEOLOCHOLCO TLAXCALA,"",90850,"",1,TLIMS000112WWWWWWW,UMF 51 TEOLOCHOLCO,26,1,25,2110,1,30,302415,0,1,28,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885166
3.10704E+11,NARANJO Y REFORMA S/N COL. LAREDO C.P. 93260 POZA RICA VERAC NORTE,"",93260,"",2,VZIMS000832WWWWWWW,HGZMF 24 POZA RICA,7,4,2,2151,1,31,310201,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885172
3.10101E+11,HIDALGO NO. 11 COL. CENTRO C.P. 91300 BANDERILLA VERAC NORTE,"",91300,"",1,VZIMS000161WWWWWWW,UMF 19 BANDERILLA,1,1,25,2110,1,31,312401,0,1,26,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885178
3.10213E+11,ALLENDE S/N ESQ. BOCANEGRA COL. CENTRO C.P. 91000 XALAPA VERAC NORTE,"",91000,"",1,VZIMS000581WWWWWWW,UMF 58 JALAPA,2,13,25,2110,1,31,312403,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885214
3.10216E+11,M�SPEROS S/N COL.UNIDAD FERROCARRILERA C.P. 91161 XALAPA VERAC NORTE,"",91161,"",1,VZIMS000605WWWWWWW,UMF 67 JALAPA,2,16,25,2110,1,31,312406,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885222
3.10301E+11,CARRETERA TECOLUTLA S/N COL. CENTRO C.P. 93550 GUTI�RREZ ZAMORA VERAC NORTE,"",93550,"",1,VZIMS000050WWWWWWW,UMF 46 GUTI�RREZ,3,1,25,2110,1,31,312407,0,1,5,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885228
3.10403E+11,HUMBOLT NO. 39 COL. CENTRO C.P. 91270 PEROTE VERAC NORTE,"",91270,"",1,VZIMS000815WWWWWWW,UMF 30 PEROTE,4,3,25,2110,1,31,312408,0,1,128,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885234
3.10501E+11,ENR�QUEZ NO. 206 COL. CENTRO C.P. 93650 TLAPACOYAN VERAC NORTE,"",93650,"",1,VZIMS001066WWWWWWW,UMF 44 TLAPACOYAN,5,1,25,2110,1,31,312409,0,1,183,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885240
3.10705E+11,DURANGO ESQ. AV. PUEBLA COL. M�XICO C.P. 93310 POZA RICA VERAC NORTE,"",93310,"",1,VZIMS000844WWWWWWW,UMF 72 POZA RICA,7,5,25,2110,1,31,312410,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885246
3.10803E+11,20 DE NOVIEMBRE ESQ. L�ZARO C�RDENAS S/N C.P. 93400 PAPANTLA VERAC NORTE,"",93400,"",1,VZIMS000786WWWWWWW,UMF 27 PAPANTLA,8,3,25,2110,1,31,312411,0,1,124,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885252
3.11001E+11,L�PEZ MATEOS ESQ. JUSTO KATZ S/N C.P. 93820 MISANTLA VERAC NORTE,"",93820,"",1,VZIMS000704WWWWWWW,UMF 45 MISANTLA,10,1,25,2110,1,31,312412,0,1,109,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885258
3.11303E+11,AV. CONSTITUCI�N ESQ. 5 DE MAYO C.P. 91608 MAHUIXTL�N VERAC NORTE,"",91608,"",1,VZIMS000214WWWWWWW,UMF 54 MAHUIXTL�N,13,3,25,2110,1,31,312417,0,12,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885264
3.11401E+11,JUAN DE LA LUZ ENR�QUEZ S/N C.P. 93620 ALTOTONGA VERAC NORTE,"",93620,"",1,VZIMS000074WWWWWWW,UMF 43 ALTOTONGA,14,1,25,2110,1,31,312418,0,1,10,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885270
3.12101E+11,DOMICILIO CONOCIDO C.P. 94250 MANLIO FABIO ALTAMIRANO VERAC NORTE,"",91670,"",1,VZIMS000366WWWWWWW,UMF 40 MANLIO FABIO ALTAMIRANO,21,1,25,2110,1,31,312420,0,25,45,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885276
3.12201E+11,CALLE TR�PICO S/N COL. EJIDAL C.P. 91670 PASO DE OVEJAS VERAC NORTE,"",91670,"",1,VZIMS000803WWWWWWW,UMF 39 PASO OVEJAS,22,1,25,2110,1,31,312421,0,1,126,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885282
3.12601E+11,LOS CARRILES S/N C.P. 91663 RINCONADA; VERAC NORTE,"",91663,"",1,VZIMS000465WWWWWWW,UMF 37 RINCONADA,26,1,25,2110,1,31,312422,0,46,65,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885288
3.12701E+11,CARRETERA TUXPAN - TAMPICO S/N C.P. 92495 SALADERO VERAC NORTE,"",92495,"",1,VZIMS000926WWWWWWW,UMF 53 SALADERO,27,1,25,2110,1,31,312423,0,5,150,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885294
3.12801E+11,PORFIRIO D�AZ NO. 111 NORTE C.P. 92560 TAMIAHUA VERAC NORTE,"",92560,"",1,VZIMS000931WWWWWWW,UMF 48 TAMIAHUA,28,1,25,2110,1,31,312424,0,1,151,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885300
3.12901E+11,CIRUELO S/N COL. LA MORA C.P. 92100 TANTOYUCA VERAC NORTE,"",92100,"",1,VZIMS000955WWWWWWW,UMF 59 TANTOYUCA,29,1,25,2110,1,31,312425,0,1,155,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885306
3.13101E+11,MORELOS S/N COL. PETROLERA C.P. 92320 NARANJOS VERAC NORTE,"",92320,"",1,VZIMS000103WWWWWWW,UMF 52 NARANJOS,31,1,25,2110,1,31,312426,0,1,13,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885312
3.13201E+11,FRONTERA NO. 49 COL. LA CEIBA C.P. 92500 CERRO AZUL VERAC NORTE,"",92500,"",1,VZIMS000190WWWWWWW,UMF 49 CERRO AZUL,32,1,25,2110,1,31,312427,0,1,34,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885318
3.13301E+11,CARRETERA COSTERA CARDEL - NAUTLA KM. 3.5 C.P. 91680 EL FARALL�N; VERAC NORTE,"",91680,"",1,VZIMS000045WWWWWWW,UMF 63 EL FARALL�N,33,1,25,2110,1,31,312428,0,113,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885324
3.13801E+11,PRIVADA EMILIANO ZAPATA S/N C.P. 92900 LA CONCEPCI�N VERAC NORTE,"",92900,"",1,VZIMS000622WWWWWWW,UMF 12 LA CONCEPCI�N,38,1,25,2110,1,31,312429,0,2,93,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885330
3.14301E+11,DOMICILIO CONOCIDO C.P. 94280 LOS ROBLES VERAC NORTE,"",94280,"",1,VZIMS000675WWWWWWW,UMF 31 LOS ROBLES,43,1,25,2110,1,31,312430,0,68,105,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885336
3.14801E+11,NI�OS H�ROES S/N C.P. 91663 LA GLORIA; VERAC NORTE,"",91663,"",1,VZIMS001095WWWWWWW,UMF 38 I. GLORIA,48,1,25,2110,1,31,312431,0,7,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885341
3.15002E+11,CARRETERA FEDERAL M�XICO - VERAC KM 13 COL. VALENTE D�AZ C.P. 91697 CD. INDUSTRIAL BRUNO PLAGIAI; VERAC VERAC NORTE,"",91697,"",1,VZIMS001136WWWWWWW,UMF-UMAA 15 TEJER�A,50,2,25,2110,1,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885347
315002UA2110,"","","","",2,WWWWWWWWWWWWWWWWWW,UMAA 242 Veracruz,1,2,UA,2110,0,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.7,2021-01-04 20:48:22.885353
3.15202E+11,JU�REZ NO. 61 C.P. 91610 TUZAMAPAN VERAC NORTE,"",91610,"",1,VZIMS000226WWWWWWW,UMF 18 TUZAMAPAN,52,2,25,2110,1,31,312433,0,19,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885359
3.15301E+11,ELADIO DOM�NGUEZ S/N C.P. 95835 TRES ZAPOTES VERAC NORTE,"",95835,"",1,VZIMS000914WWWWWWW,UMF 70 TRES ZAPOTES,53,1,25,2110,1,31,312434,0,81,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885365
3.15901E+11,FRANCISCO J. MORENO S/N C.P. 95840 �NGEL R. CABADA VERAC NORTE,"",95840,"",1,VZIMS000132WWWWWWW,UMF 51 �NGEL R. CABADA,59,1,25,2110,1,31,312435,0,1,15,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885371
3.16501E+11,PROLONG. MIGUEL HIDALGO S/N C.P. 91480 ACTOPAN; VERAC NORTE,"",91480,"",1,VZIMS000033WWWWWWW,UMF 56 ACTOPAN,65,1,25,2110,1,31,312436,0,1,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885377
3.17302E+11,AMADO NERVO NO. 25 C.P. 93620 SAN RAFAEL VERAC NORTE,"",93620,"",1,VZIMS000663WWWWWWW,UMF 23 S. RAFAEL,73,2,25,2110,1,31,312437,0,1,211,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885383
3.17901E+11,INDEPENDENCIA NO. 2 ESQUINA 21 DE MARZO C.P. 95481 SALTABARRANCA VERAC NORTE,"",95481,"",1,VZIMS000885WWWWWWW,UMF 20 SALTABARRANCA,79,1,25,2110,1,31,312438,0,1,139,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885389
3.18103E+11,INDEPENDENCIA S/N C.P. 92730 �LAMO TEMAPACHE VERAC NORTE,"",92730,"",1,VZIMS000960WWWWWWW,UMF 47 ALAMO,81,3,25,2110,1,31,312439,0,1,160,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885395
3.18201E+11,CARRETERA VERAC - C�RDOBA KM. 46 COL. C.P. 94000 LA CAPILLA VERAC NORTE,"",94000,"",1,VZIMS000395WWWWWWW,UMF 25 COTAXTLA,82,1,25,2110,1,31,312440,0,1,49,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885401
3.18301E+11,CARRETERA NACIONAL CARDEL - NAUTLA C.P. 91660 CEMPOALA VERAC NORTE,"",91660,"",1,VZIMS001100WWWWWWW,UMF 21 ZEMPOALA,83,1,25,2110,1,31,312441,0,20,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885407
3.19001E+11,AV. CRISTO REY S/N C.P. 91477 PALMA SOLA; VERAC NORTE,"",91477,"",1,VZIMS000062WWWWWWW,UMF 22 PALMAS,90,1,25,2110,1,31,312442,0,233,9,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885413
3.19201E+11,CARRANZA ESQ. T�LLEZ S/N C.P. 95870 CATEMACO VERAC NORTE,"",95870,"",1,VZIMS000185WWWWWWW,UMF 34 CATEMACO,92,1,25,2110,1,31,312443,0,1,32,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885419
3.19602E+11,1 DE MAYO S/N CARRETERA FEDERAL C.P. 95830 SANTIAGO TUXTLA VERAC NORTE,"",95830,"",1,VZIMS000902WWWWWWW,UMF 35 SANTIAGO TUXTLA,96,2,25,2110,1,31,312444,0,1,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885425
3.18002E+11,MORELOS S/N ESQ. AUZA S/N C.P. 92160 PLAT�N S�NCHEZ VERAC NORTE,"",92160,"",1,VZIMS001322WWWWWWW,UMF 60 PLAT�N S�NCHEZ,80,2,25,2110,1,31,312445,0,1,129,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885430
3.10711E+11,CENTRAL PONIENTE No. 601 COL. LAREDO,"",93260,"",1,VZIMS001392WWWWWWW,UMF 73 POZA RICA,7,11,25,2110,1,31,312446,0,1,131,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885436
3.11602E+11,PRIVADA 16 DE SEPTIEMBRE S/N COL. CENTRO,"",93660,"",1,VZIMS001416WWWWWWW,UMF 75 JALACINGO,16,2,25,2110,1,31,312447,0,1,86,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885442
3.19801E+11,AVENIDA LUIS DONALDO COLOSIO No.2 COL. RUIZ CORTINEZ,"",93160,"",1,VZIMS001404WWWWWWW,UMF 74 COATZINTLA,98,1,25,2110,1,31,312448,0,1,40,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885448
3.11241E+11,Avenida  Cuauhtémoc  No. 1607  Colonia Formando Hogar C.P 91897  Veracruz  Municipio de Veracruz  Estado de Veracruz de Ignacio de la Llave,"",91897,Colonia Formando Hogar,0,VZIMS001544WWWWWWW,UDDX CAMA Veracruz Norte,31,41,30,2151,0,31,313701,"",1,193,30,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:48:22.885454
3.24501E+11,ROM�N MAR�N E INDEPENDENCIA COL. C.P. 96420 COATZACOALCOS VERAC SUR,"",96420,"",2,VZIMS000231WWWWWWW,HGZMF 36 COATZACOALCOS,45,1,2,2151,1,32,320202,0,1,39,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885460
3.22602E+11,DOMICILIO CONOCIDO COL. C.P. 95093 TEZONAPA VERAC SUR,"",95093,"",1,VZIMS000996WWWWWWW,UMF 17 LAGUNA CHICA,26,2,25,2110,1,32,322201,0,18,173,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885466
3.25001E+11,�LVARO OBREG�N S/N COL. C.P. 95300 COSAMALOAPAN VERAC SUR,"",95300,"",2,VZIMS001206WWWWWWW,UMFH 43 TRES VALLES,50,1,20,2110,0,32,322210,0,1,207,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885472
3.26001E+11,JUAN DE LA LUZ ENR�QUEZ COL. C.P. 96000 ACAYUCAN VERAC SUR,"",96000,"",2,VZIMS001380WWWWWWW,UMFH 51 ACAYUCAN,60,1,20,2110,0,32,322213,0,1,3,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:48:22.885477
3.28501E+11,RA�L SANDOVAL Y MOCTEZUMA S/N COL. C.P. 95640 VILLA ISLA VERAC SUR,"",95640,"",1,VZIMS000511WWWWWWW,UMF 56 V. ISLAS,85,1,25,2110,1,32,322214,0,1,77,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885484
3.20101E+11,KM. 8 BARRIO KIMPA COL. C.P. 94950 AMATL�N DE LOS REYES VERAC SUR,"",94950,"",1,VZIMS000115WWWWWWW,UMF 14 AMATL�N,1,1,25,2110,1,32,322401,0,1,14,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885490
3.20215E+11,AV. 5 Y CALLE 10 NO. 319 COL. SAN JOS� C.P. 94500 C�RDOBA VERAC SUR,"",94500,"",1,VZIMS000313WWWWWWW,UMF 64 C�RDOBA,2,15,25,2110,1,32,322404,0,1,44,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885496
3.20304E+11,PONIENTE 15 Y SUR 6 NO. 13 COL. C.P. 94300 ORIZABA VERAC SUR,"",94300,"",1,VZIMS000750WWWWWWW,UMF 7 ORIZABA,3,4,25,2110,1,32,322406,0,1,118,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885502
3.20401E+11,CALLE OAXACA Y ORIENTE 14 COL. C.P. 94730 R�O BLANCO VERAC SUR,"",94730,"",1,VZIMS000873WWWWWWW,UMF 2 R�O BLANCO,4,1,25,2110,1,32,322407,0,1,138,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885508
3.20703E+11,CALLE JOBO CAMINO A CAMAR�N COL. C.P. 94970 PASO DEL MACHO VERAC SUR,"",94970,"",1,VZIMS000791WWWWWWW,UMF 13 PASO DEL MACHO,7,3,25,2110,1,32,322409,0,1,125,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885513
3.20901E+11,AV. 1 Y CALLE S/N COL. C.P. 94920 CUICHAPA VERAC SUR,"",94920,"",1,VZIMS000400WWWWWWW,UMF 15 CUICHAPA,9,1,25,2110,1,32,322410,0,1,52,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885519
3.21001E+11,CALLE S/N ENTRE AV. 1 Y 2 COL. C.P. 94910 YANGA VERAC SUR,"",94910,"",1,VZIMS001170WWWWWWW,UMF 9 YANGA,10,1,25,2110,1,32,322411,0,1,196,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885525
3.21101E+11,CARRETERA FEDERAL M�XICO - VERAC COL. C.P. 94910 CUITL�HUAC VERAC SUR,"",94910,"",1,VZIMS000424WWWWWWW,UMF 10 CUITLAHUAC,11,1,25,2110,1,32,322412,0,1,53,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885531
3.21203E+11,AV. CONSTITUCI�N Y 16 DE SEPTIEMBRE COL. C.P. 94940 PARAJE NUEVOAMATL�N DE LOS REYES VERAC SUR,"",94940,"",1,VZIMS000120WWWWWWW,UMF 11 PARAJE NUEVO,12,3,25,2110,1,32,322413,0,15,14,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885537
3.21501E+11,PONIENTE 7 Y NORTE 4 COL. C.P. 94430 IXTACZOQUITL�N VERAC SUR,"",94430,"",1,VZIMS000540WWWWWWW,UMF 5 IXTACZOQUITL�N,15,1,25,2110,1,32,322414,0,1,85,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885543
3.21602E+11,DOMICILIO CONOCIDO COL. C.P. 94920 CUICHAPA VERAC SUR,"",94920,"",1,VZIMS000412WWWWWWW,UMF 26 I. PROVIDENCIA,16,2,25,2110,1,32,322415,0,8,52,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885549
3.21704E+11,DOMICILIO CONOCIDO COL. C.P. 94450 IXTACZOQUITL�N VERAC SUR,"",94450,"",1,VZIMS000552WWWWWWW,UMF 22 CUATLAPAN,17,4,25,2110,1,32,322416,0,10,85,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:48:22.885555
